iter	Passed	Remaining
4778	32376	35370
4779	32385	35366
4780	32392	35359
4781	32398	35352
4782	32404	35344
4783	32409	35336
4784	32415	35328
4785	32420	35319
4786	32425	35311
4787	32431	35303
4788	32437	35295
4789	32443	35288
4790	32449	35280
4791	32454	35272
4792	32689	35513
4793	32696	35506
4794	32703	35500
4795	32710	35493
4796	32716	35485
4797	32722	35477
4798	32727	35469
4799	32733	35461
4800	32738	35452
4801	32744	35444
4802	32749	35436
4803	32754	35427
4804	32759	35418
4805	32764	35409
4806	32769	35400
4807	32773	35391
4808	32778	35382
4809	32783	35373
4810	32788	35364
4811	32793	35355
4812	32798	35346
4813	32803	35338
4814	32807	35329
4815	32812	35320
4816	32818	35312
4817	32824	35303
4818	32829	35295
4819	32835	35287
4820	32840	35279
4821	32852	35277
4822	32864	35276
4823	32871	35270
4824	32883	35268
4825	32889	35261
4826	32894	35252
4827	32899	35244
4828	32905	35236
4829	32911	35228
4830	32916	35219
4831	32921	35211
4832	32927	35202
4833	32932	35193
4834	32937	35185
4835	32943	35177
4836	32948	35169
4837	32957	35164
4838	32963	35156
4839	32971	35151
4840	32982	35149
4841	32988	35141
4842	32993	35132
4843	32999	35124
4844	33006	35118
4845	33013	35111
4846	33020	35105
4847	33027	35099
4848	33033	35090
4849	33041	35085
4850	33047	35078
4851	33053	35069
4852	33059	35061
4853	33065	35054
4854	33073	35049
4855	33080	35042
4856	33087	35035
4857	33097	35032
4858	33103	35024
4859	33109	35016
4860	33115	35008
4861	33120	35000
4862	33126	34993
4863	33134	34987
4864	33140	34979
4865	33147	34973
4866	33154	34966
4867	33159	34958
4868	33165	34950
4869	33171	34942
4870	33177	34934
4871	33182	34926
4872	33188	34918
4873	33193	34910
4874	33199	34902
4875	33205	34893
4876	33211	34886
4877	33216	34878
4878	33222	34870
4879	33228	34862
4880	33234	34855
4881	33241	34847
4882	33247	34841
4883	33255	34835
4884	33261	34827
4885	33266	34818
4886	33271	34810
4887	33276	34801
4888	33282	34793
4889	33287	34785
4890	33293	34777
4891	33300	34771
4892	33306	34763
4893	33312	34755
4894	33317	34747
4895	33323	34739
4896	33329	34731
4897	33334	34723
4898	33340	34715
4899	33345	34706
4900	33351	34698
4901	33356	34690
4902	33362	34682
4903	33368	34674
4904	33372	34665
4905	33378	34657
4906	33385	34651
4907	33391	34643
4908	33396	34635
4909	33402	34627
4910	33407	34618
4911	33414	34612
4912	33422	34606
4913	33432	34602
4914	33438	34594
4915	33443	34586
4916	33449	34578
4917	33454	34570
4918	33460	34562
4919	33465	34553
4920	33471	34546
4921	33481	34542
4922	33493	34540
4923	33498	34533
4924	33504	34525
4925	33510	34517
4926	33516	34509
4927	33523	34502
4928	33529	34495
4929	33538	34490
4930	33544	34483
4931	33550	34475
4932	33556	34468
4933	33564	34462
4934	33570	34454
4935	33580	34451
4936	33586	34443
4937	33593	34437
4938	33599	34429
4939	33606	34422
4940	33611	34414
4941	33616	34405
4942	33622	34397
4943	33627	34389
4944	33632	34380
4945	33637	34372
4946	33643	34363
4947	33648	34355
4948	33653	34346
4949	33733	34414
4950	33741	34409
4951	33752	34406
4952	33759	34400
4953	33767	34394
4954	33775	34388
4955	33782	34382
4956	33790	34376
4957	33797	34369
4958	33803	34362
4959	33809	34355
4960	33816	34347
4961	33822	34340
4962	33828	34332
4963	33833	34324
4964	33839	34316
4965	33845	34308
4966	33851	34301
4967	33856	34292
4968	33862	34284
4969	33867	34276
4970	33873	34268
4971	33878	34260
4972	33885	34253
4973	33890	34244
4974	33896	34236
4975	33901	34228
4976	33907	34220
4977	33913	34212
4978	33918	34205
4979	33924	34197
4980	33931	34190
4981	33938	34183
4982	33945	34176
4983	33951	34169
4984	33960	34164
4985	33965	34156
4986	33972	34149
4987	33978	34142
4988	33985	34135
4989	33991	34127
4990	33997	34119
4991	34003	34112
4992	34009	34104
4993	34015	34097
4994	34023	34091
4995	34030	34084
4996	34036	34076
4997	34041	34069
4998	34047	34061
4999	34053	34053
5000	34060	34047
5001	34072	34045
5002	34078	34037
5003	34084	34029
5004	34090	34022
5005	34098	34016
5006	34104	34008
5007	34110	34001
5008	34117	33994
5009	34123	33987
5010	34129	33979
5011	34135	33971
5012	34140	33963
5013	34146	33955
5014	34152	33948
5015	34158	33940
5016	34164	33932
5017	34169	33924
5018	34175	33916
5019	34181	33909
5020	34189	33903
5021	34195	33895
5022	34200	33887
5023	34206	33879
5024	34212	33871
5025	34218	33864
5026	34224	33856
5027	34229	33848
5028	34234	33840
5029	34240	33831
5030	34245	33823
5031	34250	33814
5032	34255	33806
5033	34261	33798
5034	34266	33790
5035	34272	33782
5036	34278	33775
5037	34284	33767
5038	34290	33759
5039	34296	33751
5040	34301	33743
5041	34307	33735
5042	34313	33728
5043	34323	33724
5044	34328	33716
5045	34334	33708
5046	34340	33700
5047	34345	33692
5048	34351	33684
5049	34357	33677
5050	34363	33669
5051	34370	33662
5052	34376	33655
5053	34382	33647
5054	34388	33639
5055	34393	33632
5056	34401	33625
5057	34408	33619
5058	34419	33616
5059	34425	33608
5060	34430	33600
5061	34435	33592
5062	34441	33584
5063	34447	33576
5064	34452	33568
5065	34458	33560
5066	34464	33552
5067	34469	33544
5068	34475	33536
5069	34480	33528
5070	34486	33520
5071	34491	33512
5072	34496	33503
5073	34502	33495
5074	34508	33488
5075	34513	33480
5076	34519	33472
5077	34525	33464
5078	34532	33458
5079	34540	33452
5080	34547	33446
5081	34552	33437
5082	34558	33429
5083	34563	33421
5084	34568	33413
5085	34575	33405
5086	34580	33398
5087	34587	33390
5088	34593	33383
5089	34598	33375
5090	34604	33367
5091	34610	33359
5092	34616	33351
5093	34621	33344
5094	34627	33336
5095	34634	33329
5096	34639	33321
5097	34646	33314
5098	34652	33306
5099	34657	33298
5100	34663	33290
5101	34669	33283
5102	34675	33275
5103	34682	33268
5104	34687	33260
5105	34693	33252
5106	34786	33329
5107	34795	33324
5108	34803	33318
5109	34811	33312
5110	34819	33306
5111	34826	33300
5112	34833	33294
5113	34840	33287
5114	34848	33281
5115	34854	33273
5116	34860	33266
5117	34867	33259
5118	34873	33251
5119	34879	33244
5120	34886	33237
5121	34892	33229
5122	34898	33222
5123	34903	33214
5124	34909	33206
5125	34915	33199
5126	34920	33190
5127	34926	33182
5128	34931	33174
5129	34937	33166
5130	34942	33158
5131	34947	33149
5132	34952	33141
5133	34958	33133
5134	34965	33127
5135	34971	33119
5136	34977	33111
5137	34982	33103
5138	34988	33095
5139	34993	33087
5140	34999	33079
5141	35004	33071
5142	35010	33063
5143	35015	33054
5144	35020	33046
5145	35025	33038
5146	35031	33030
5147	35036	33022
5148	35042	33014
5149	35047	33005
5150	35052	32997
5151	35057	32989
5152	35063	32981
5153	35068	32973
5154	35073	32964
5155	35079	32956
5156	35084	32947
5157	35088	32939
5158	35093	32930
5159	35099	32922
5160	35104	32914
5161	35109	32906
5162	35115	32898
5163	35120	32889
5164	35125	32881
5165	35130	32873
5166	35136	32865
5167	35141	32856
5168	35146	32848
5169	35152	32840
5170	35157	32832
5171	35163	32824
5172	35169	32817
5173	35174	32809
5174	35180	32801
5175	35186	32793
5176	35192	32785
5177	35198	32778
5178	35205	32771
5179	35212	32765
5180	35217	32757
5181	35228	32753
5182	35234	32746
5183	35240	32738
5184	35245	32730
5185	35250	32722
5186	35256	32714
5187	35262	32706
5188	35267	32698
5189	35273	32690
5190	35278	32682
5191	35287	32677
5192	35296	32673
5193	35302	32665
5194	35308	32657
5195	35314	32649
5196	35319	32642
5197	35325	32634
5198	35331	32626
5199	35338	32620
5200	35344	32612
5201	35350	32604
5202	35357	32598
5203	35362	32590
5204	35368	32582
5205	35374	32575
5206	35380	32567
5207	35386	32559
5208	35392	32552
5209	35397	32544
5210	35403	32536
5211	35409	32528
5212	35417	32522
5213	35427	32519
5214	35433	32511
5215	35439	32503
5216	35444	32496
5217	35450	32488
5218	35456	32480
5219	35462	32473
5220	35470	32467
5221	35475	32459
5222	35481	32452
5223	35489	32445
5224	35496	32439
5225	35501	32431
5226	35507	32423
5227	35513	32415
5228	35518	32407
5229	35524	32399
5230	35529	32391
5231	35535	32384
5232	35541	32376
5233	35546	32367
5234	35551	32360
5235	35557	32351
5236	35562	32343
5237	35567	32335
5238	35574	32328
5239	35579	32320
5240	35585	32312
5241	35591	32305
5242	35597	32297
5243	35602	32289
5244	35608	32281
5245	35614	32274
5246	35622	32268
5247	35628	32260
5248	35634	32253
5249	35639	32245
5250	35645	32238
5251	35650	32229
5252	35656	32221
5253	35661	32213
5254	35667	32206
5255	35673	32198
5256	35681	32192
5257	35689	32187
5258	35695	32179
5259	35701	32171
5260	35706	32164
5261	35712	32155
5262	35717	32147
5263	35722	32139
5264	35727	32131
5265	35733	32123
5266	35739	32115
5267	35745	32108
5268	35750	32100
5269	35803	32135
5270	35813	32130
5271	35821	32125
5272	35828	32118
5273	35836	32112
5274	35844	32107
5275	35851	32100
5276	35858	32094
5277	35866	32088
5278	35872	32081
5279	35880	32074
5280	35887	32068
5281	35893	32061
5282	35900	32053
5283	35906	32046
5284	35912	32039
5285	35918	32032
5286	35924	32024
5287	35930	32016
5288	35937	32010
5289	35943	32002
5290	35949	31995
5291	35955	31987
5292	35962	31980
5293	35968	31973
5294	35974	31966
5295	35980	31958
5296	35987	31951
5297	35995	31945
5298	36002	31939
5299	36007	31931
5300	36013	31923
5301	36019	31916
5302	36025	31908
5303	36030	31900
5304	36035	31892
5305	36041	31884
5306	36047	31876
5307	36052	31868
5308	36058	31861
5309	36064	31853
5310	36070	31846
5311	36080	31842
5312	36086	31835
5313	36093	31828
5314	36099	31820
5315	36106	31813
5316	36112	31806
5317	36119	31800
5318	36127	31794
5319	36133	31786
5320	36139	31779
5321	36144	31770
5322	36150	31763
5323	36155	31755
5324	36161	31747
5325	36167	31739
5326	36172	31731
5327	36178	31723
5328	36183	31715
5329	36188	31707
5330	36193	31699
5331	36200	31692
5332	36206	31684
5333	36211	31676
5334	36217	31668
5335	36222	31660
5336	36229	31653
5337	36235	31646
5338	36241	31638
5339	36246	31630
5340	36252	31623
5341	36258	31616
5342	36265	31608
5343	36270	31600
5344	36275	31592
5345	36281	31584
5346	36286	31576
5347	36292	31568
5348	36297	31560
5349	36302	31552
5350	36308	31545
5351	36314	31537
5352	36322	31531
5353	36331	31527
5354	36338	31520
5355	36347	31515
5356	36353	31508
5357	36362	31502
5358	36374	31500
5359	36383	31495
5360	36391	31490
5361	36401	31486
5362	36409	31480
5363	36417	31475
5364	36423	31467
5365	36428	31458
5366	36434	31451
5367	36440	31443
5368	36445	31435
5369	36450	31427
5370	36455	31419
5371	36461	31412
5372	36468	31404
5373	36473	31396
5374	36479	31389
5375	36484	31380
5376	36489	31372
5377	36494	31364
5378	36500	31356
5379	36505	31348
5380	36510	31340
5381	36515	31332
5382	36521	31324
5383	36526	31316
5384	36532	31308
5385	36538	31300
5386	36544	31293
5387	36549	31285
5388	36556	31278
5389	36565	31273
5390	36570	31266
5391	36577	31258
5392	36583	31251
5393	36588	31243
5394	36593	31235
5395	36599	31227
5396	36606	31220
5397	36614	31215
5398	36620	31208
5399	36626	31200
5400	36632	31192
5401	36640	31186
5402	36646	31179
5403	36651	31171
5404	36657	31163
5405	36663	31156
5406	36668	31148
5407	36675	31141
5408	36681	31134
5409	36686	31126
5410	36692	31118
5411	36698	31110
5412	36704	31103
5413	36710	31095
5414	36715	31087
5415	36720	31079
5416	36726	31072
5417	36731	31064
5418	36736	31055
5419	36742	31047
5420	36747	31039
5421	36752	31031
5422	36758	31023
5423	36763	31015
5424	36769	31007
5425	36792	31014
5426	36826	31031
5427	36836	31027
5428	36844	31021
5429	36852	31015
5430	36859	31009
5431	36866	31002
5432	36874	30996
5433	36881	30990
5434	36888	30983
5435	36895	30976
5436	36901	30969
5437	36907	30962
5438	36914	30955
5439	36921	30949
5440	36927	30941
5441	36934	30934
5442	36939	30926
5443	36947	30920
5444	36960	30918
5445	36966	30911
5446	36971	30903
5447	36977	30895
5448	36982	30888
5449	36988	30880
5450	36994	30872
5451	36999	30864
5452	37004	30856
5453	37010	30848
5454	37016	30841
5455	37021	30833
5456	37027	30825
5457	37033	30818
5458	37039	30810
5459	37045	30803
5460	37051	30796
5461	37058	30789
5462	37064	30781
5463	37070	30774
5464	37076	30767
5465	37082	30759
5466	37087	30751
5467	37094	30744
5468	37100	30737
5469	37106	30729
5470	37112	30722
5471	37119	30715
5472	37132	30714
5473	37138	30706
5474	37144	30699
5475	37151	30692
5476	37158	30686
5477	37165	30679
5478	37170	30671
5479	37176	30663
5480	37181	30655
5481	37187	30647
5482	37193	30640
5483	37198	30632
5484	37204	30625
5485	37210	30617
5486	37217	30610
5487	37222	30602
5488	37228	30595
5489	37235	30588
5490	37240	30580
5491	37246	30573
5492	37252	30565
5493	37258	30557
5494	37263	30550
5495	37268	30542
5496	37274	30534
5497	37280	30526
5498	37286	30519
5499	37292	30512
5500	37298	30504
5501	37304	30497
5502	37311	30490
5503	37316	30482
5504	37322	30475
5505	37329	30468
5506	37335	30460
5507	37344	30455
5508	37354	30452
5509	37360	30444
5510	37366	30437
5511	37373	30430
5512	37379	30422
5513	37385	30415
5514	37391	30407
5515	37396	30400
5516	37402	30392
5517	37408	30384
5518	37413	30377
5519	37419	30369
5520	37425	30362
5521	37431	30354
5522	37437	30346
5523	37442	30339
5524	37448	30331
5525	37453	30323
5526	37458	30314
5527	37463	30306
5528	37469	30299
5529	37475	30292
5530	37481	30284
5531	37486	30276
5532	37494	30270
5533	37499	30262
5534	37512	30260
5535	37517	30252
5536	37524	30245
5537	37530	30238
5538	37536	30230
5539	37541	30222
5540	37547	30215
5541	37552	30207
5542	37558	30199
5543	37563	30192
5544	37569	30184
5545	37575	30176
5546	37580	30168
5547	37586	30161
5548	37591	30153
5549	37596	30145
5550	37603	30138
5551	37609	30130
5552	37614	30123
5553	37620	30115
5554	37626	30108
5555	37634	30101
5556	37640	30094
5557	37646	30087
5558	37651	30079
5559	37657	30072
5560	37663	30064
5561	37669	30057
5562	37675	30049
5563	37680	30041
5564	37685	30033
5565	37691	30025
5566	37696	30018
5567	37702	30010
5568	37709	30003
5569	37715	29996
5570	37721	29988
5571	37726	29981
5572	37732	29973
5573	37737	29965
5574	37743	29958
5575	37749	29950
5576	37755	29943
5577	37760	29935
5578	37766	29927
5579	37772	29920
5580	37778	29912
5581	38015	30088
5582	38025	30084
5583	38039	30082
5584	38047	30077
5585	38058	30073
5586	38065	30066
5587	38073	30060
5588	38086	30059
5589	38095	30053
5590	38102	30046
5591	38108	30039
5592	38119	30036
5593	38125	30028
5594	38131	30020
5595	38137	30013
5596	38145	30007
5597	38151	30000
5598	38156	29992
5599	38161	29984
5600	38167	29976
5601	38174	29969
5602	38185	29966
5603	38191	29959
5604	38198	29951
5605	38203	29944
5606	38209	29936
5607	38214	29928
5608	38220	29920
5609	38225	29912
5610	38231	29904
5611	38237	29897
5612	38242	29889
5613	38248	29882
5614	38254	29874
5615	38260	29866
5616	38265	29859
5617	38270	29850
5618	38276	29843
5619	38281	29835
5620	38287	29827
5621	38293	29820
5622	38299	29812
5623	38307	29806
5624	38313	29799
5625	38319	29791
5626	38324	29783
5627	38329	29775
5628	38335	29768
5629	38341	29760
5630	38346	29752
5631	38352	29744
5632	38357	29736
5633	38362	29728
5634	38367	29720
5635	38373	29712
5636	38378	29705
5637	38384	29697
5638	38389	29689
5639	38395	29681
5640	38405	29677
5641	38411	29669
5642	38421	29665
5643	38428	29658
5644	38433	29650
5645	38439	29643
5646	38445	29635
5647	38451	29628
5648	38456	29620
5649	38462	29612
5650	38467	29604
5651	38473	29596
5652	38478	29589
5653	38484	29581
5654	38489	29573
5655	38495	29565
5656	38500	29558
5657	38506	29550
5658	38511	29542
5659	38516	29534
5660	38522	29526
5661	38527	29518
5662	38532	29510
5663	38537	29502
5664	38543	29494
5665	38549	29487
5666	38554	29479
5667	38560	29471
5668	38565	29463
5669	38570	29455
5670	38576	29447
5671	38581	29439
5672	38587	29431
5673	38592	29424
5674	38598	29416
5675	38603	29408
5676	38608	29400
5677	38614	29392
5678	38619	29384
5679	38624	29376
5680	38630	29368
5681	38635	29360
5682	38640	29353
5683	38646	29345
5684	38651	29337
5685	38657	29329
5686	38662	29321
5687	38668	29313
5688	38673	29306
5689	38679	29298
5690	38684	29290
5691	38690	29282
5692	38695	29275
5693	38701	29267
5694	38707	29259
5695	38712	29251
5696	38717	29244
5697	38723	29236
5698	38728	29228
5699	38734	29220
5700	38740	29213
5701	38745	29205
5702	38750	29197
5703	38757	29190
5704	38762	29182
5705	38768	29174
5706	38774	29167
5707	38779	29159
5708	38785	29152
5709	38791	29144
5710	38797	29137
5711	38803	29129
5712	38809	29122
5713	38814	29114
5714	38819	29106
5715	38824	29097
5716	38829	29089
5717	38834	29082
5718	38841	29075
5719	38847	29068
5720	38854	29061
5721	38860	29053
5722	38865	29045
5723	38871	29038
5724	38876	29029
5725	38881	29022
5726	38887	29014
5727	38892	29006
5728	38898	28998
5729	38903	28990
5730	38911	28985
5731	38919	28978
5732	38925	28971
5733	38931	28964
5734	38937	28957
5735	38943	28949
5736	38949	28942
5737	38954	28934
5738	38960	28926
5739	38965	28918
5740	38971	28911
5741	38977	28903
5742	38982	28895
5743	39038	28925
5744	39046	28919
5745	39056	28915
5746	39064	28909
5747	39077	28907
5748	39085	28901
5749	39093	28895
5750	39100	28888
5751	39107	28881
5752	39113	28874
5753	39119	28867
5754	39125	28859
5755	39132	28852
5756	39138	28845
5757	39143	28837
5758	39150	28831
5759	39160	28826
5760	39166	28819
5761	39172	28811
5762	39178	28804
5763	39184	28796
5764	39189	28789
5765	39195	28781
5766	39201	28773
5767	39207	28766
5768	39213	28759
5769	39222	28754
5770	39228	28746
5771	39234	28739
5772	39240	28731
5773	39245	28723
5774	39251	28716
5775	39256	28708
5776	39261	28700
5777	39267	28692
5778	39272	28684
5779	39277	28676
5780	39282	28668
5781	39288	28661
5782	39294	28653
5783	39308	28652
5784	39313	28644
5785	39318	28636
5786	39324	28628
5787	39330	28621
5788	39335	28612
5789	39340	28605
5790	39346	28597
5791	39351	28589
5792	39357	28582
5793	39363	28574
5794	39368	28567
5795	39374	28559
5796	39380	28551
5797	39385	28544
5798	39390	28535
5799	39396	28528
5800	39401	28520
5801	39406	28512
5802	39412	28504
5803	39417	28497
5804	39422	28489
5805	39430	28482
5806	39437	28476
5807	39443	28468
5808	39448	28461
5809	39454	28453
5810	39460	28446
5811	39466	28438
5812	39472	28431
5813	39481	28426
5814	39492	28422
5815	39497	28414
5816	39505	28408
5817	39512	28401
5818	39521	28396
5819	39527	28389
5820	39533	28381
5821	39539	28374
5822	39545	28366
5823	39551	28359
5824	39557	28352
5825	39563	28344
5826	39571	28338
5827	39580	28333
5828	39585	28326
5829	39592	28319
5830	39599	28312
5831	39605	28305
5832	39612	28298
5833	39617	28290
5834	39623	28282
5835	39628	28275
5836	39641	28272
5837	39648	28266
5838	39654	28258
5839	39659	28250
5840	39665	28243
5841	39670	28235
5842	39676	28227
5843	39681	28219
5844	39687	28212
5845	39692	28204
5846	39697	28196
5847	39702	28188
5848	39709	28181
5849	39714	28173
5850	39720	28166
5851	39726	28158
5852	39732	28151
5853	39738	28144
5854	39743	28136
5855	39750	28129
5856	39756	28121
5857	39761	28114
5858	39767	28106
5859	39773	28099
5860	39779	28091
5861	39785	28084
5862	39790	28076
5863	39796	28069
5864	39802	28062
5865	39808	28054
5866	39814	28047
5867	39819	28039
5868	39825	28031
5869	39830	28023
5870	39837	28016
5871	39842	28009
5872	39848	28002
5873	39854	27994
5874	39860	27987
5875	39865	27979
5876	39871	27971
5877	39877	27964
5878	39883	27956
5879	39888	27949
5880	39894	27941
5881	39901	27934
5882	39907	27927
5883	39912	27919
5884	39917	27912
5885	39923	27904
5886	39929	27896
5887	39934	27889
5888	39940	27881
5889	39946	27874
5890	39951	27866
5891	39959	27860
5892	39966	27853
5893	39972	27846
5894	39980	27840
5895	39991	27836
5896	40001	27831
5897	40040	27847
5898	40050	27842
5899	40057	27836
5900	40065	27830
5901	40074	27825
5902	40082	27819
5903	40090	27813
5904	40097	27806
5905	40104	27800
5906	40111	27793
5907	40123	27790
5908	40129	27782
5909	40135	27775
5910	40143	27769
5911	40151	27764
5912	40157	27756
5913	40163	27749
5914	40172	27743
5915	40182	27739
5916	40188	27732
5917	40195	27725
5918	40200	27717
5919	40206	27710
5920	40212	27702
5921	40217	27694
5922	40223	27687
5923	40228	27679
5924	40233	27671
5925	40239	27663
5926	40245	27656
5927	40252	27649
5928	40257	27641
5929	40262	27634
5930	40268	27626
5931	40274	27618
5932	40279	27611
5933	40284	27603
5934	40291	27596
5935	40299	27590
5936	40305	27582
5937	40316	27579
5938	40323	27572
5939	40331	27566
5940	40340	27561
5941	40346	27554
5942	40352	27546
5943	40357	27538
5944	40363	27531
5945	40369	27524
5946	40375	27516
5947	40381	27509
5948	40388	27502
5949	40396	27496
5950	40402	27489
5951	40408	27482
5952	40414	27474
5953	40419	27467
5954	40426	27460
5955	40432	27452
5956	40441	27447
5957	40446	27439
5958	40452	27432
5959	40457	27424
5960	40464	27417
5961	40469	27409
5962	40475	27402
5963	40480	27394
5964	40486	27386
5965	40491	27379
5966	40497	27371
5967	40502	27363
5968	40508	27356
5969	40513	27348
5970	40519	27341
5971	40525	27333
5972	40531	27326
5973	40537	27318
5974	40542	27311
5975	40550	27304
5976	40556	27297
5977	40561	27289
5978	40566	27282
5979	40572	27274
5980	40578	27266
5981	40584	27259
5982	40589	27252
5983	40595	27244
5984	40600	27236
5985	40606	27229
5986	40613	27222
5987	40622	27217
5988	40630	27211
5989	40635	27203
5990	40651	27202
5991	40658	27195
5992	40664	27188
5993	40670	27181
5994	40676	27174
5995	40681	27166
5996	40687	27158
5997	40692	27151
5998	40698	27143
5999	40703	27135
6000	40708	27127
6001	40714	27120
6002	40719	27112
6003	40725	27105
6004	40731	27097
6005	40737	27090
6006	40743	27083
6007	40750	27076
6008	40758	27070
6009	40764	27063
6010	40769	27055
6011	40774	27047
6012	40780	27039
6013	40786	27032
6014	40791	27024
6015	40796	27016
6016	40801	27009
6017	40807	27001
6018	40812	26993
6019	40818	26986
6020	40823	26978
6021	40828	26970
6022	40833	26962
6023	40839	26954
6024	40845	26947
6025	40851	26940
6026	40859	26934
6027	40865	26927
6028	40874	26921
6029	40879	26914
6030	40885	26906
6031	40890	26898
6032	40895	26890
6033	40901	26883
6034	40906	26875
6035	40911	26867
6036	40919	26861
6037	40926	26854
6038	40933	26848
6039	40939	26841
6040	40945	26833
6041	40957	26830
6042	40964	26823
6043	40969	26816
6044	40975	26808
6045	40981	26801
6046	40986	26793
6047	40992	26785
6048	40997	26778
6049	41003	26770
6050	41008	26763
6051	41039	26771
6052	41071	26781
6053	41079	26775
6054	41087	26769
6055	41095	26763
6056	41106	26759
6057	41112	26752
6058	41119	26745
6059	41126	26738
6060	41132	26731
6061	41139	26725
6062	41145	26717
6063	41151	26710
6064	41158	26703
6065	41164	26696
6066	41170	26689
6067	41176	26682
6068	41184	26675
6069	41190	26668
6070	41196	26661
6071	41202	26653
6072	41209	26647
6073	41215	26639
6074	41220	26632
6075	41226	26624
6076	41231	26616
6077	41237	26609
6078	41244	26602
6079	41249	26595
6080	41255	26587
6081	41260	26580
6082	41268	26573
6083	41274	26566
6084	41280	26559
6085	41287	26552
6086	41293	26545
6087	41299	26537
6088	41305	26530
6089	41310	26523
6090	41316	26515
6091	41323	26509
6092	41329	26501
6093	41338	26496
6094	41344	26488
6095	41352	26482
6096	41357	26475
6097	41363	26467
6098	41369	26460
6099	41374	26452
6100	41380	26445
6101	41387	26438
6102	41393	26431
6103	41398	26423
6104	41404	26416
6105	41410	26408
6106	41416	26401
6107	41421	26393
6108	41427	26386
6109	41433	26378
6110	41440	26372
6111	41445	26364
6112	41451	26357
6113	41456	26349
6114	41462	26342
6115	41468	26334
6116	41474	26327
6117	41479	26319
6118	41485	26312
6119	41491	26304
6120	41496	26297
6121	41501	26289
6122	41507	26281
6123	41513	26274
6124	41518	26266
6125	41523	26258
6126	41528	26251
6127	41534	26243
6128	41539	26235
6129	41545	26228
6130	41551	26221
6131	41556	26213
6132	41561	26205
6133	41566	26197
6134	41572	26190
6135	41579	26183
6136	41584	26175
6137	41589	26167
6138	41595	26160
6139	41601	26153
6140	41606	26145
6141	41612	26138
6142	41618	26131
6143	41624	26123
6144	41630	26116
6145	41636	26109
6146	41641	26101
6147	41647	26093
6148	41653	26086
6149	41660	26079
6150	41665	26072
6151	41671	26064
6152	41677	26057
6153	41681	26049
6154	41687	26041
6155	41693	26034
6156	41698	26026
6157	41703	26019
6158	41709	26011
6159	41714	26003
6160	41719	25996
6161	41725	25988
6162	41730	25980
6163	41735	25973
6164	41740	25965
6165	41746	25957
6166	41751	25950
6167	41756	25942
6168	41762	25934
6169	41767	25927
6170	41773	25919
6171	41778	25911
6172	41784	25904
6173	41789	25896
6174	41794	25889
6175	41800	25881
6176	41806	25874
6177	41811	25866
6178	41817	25859
6179	41823	25851
6180	41829	25844
6181	41834	25837
6182	41840	25829
6183	41847	25822
6184	41853	25815
6185	41860	25809
6186	41867	25802
6187	41874	25795
6188	41880	25788
6189	41886	25781
6190	41893	25774
6191	41899	25767
6192	41905	25760
6193	41910	25752
6194	41916	25745
6195	41922	25738
6196	41930	25731
6197	41936	25724
6198	41941	25717
6199	41947	25709
6200	41952	25702
6201	41958	25694
6202	41963	25686
6203	41969	25679
6204	41974	25671
6205	41980	25664
6206	41985	25656
6207	41991	25649
6208	41997	25642
6209	42003	25634
6210	42009	25627
6211	42014	25620
6212	42020	25612
6213	42025	25605
6214	42261	25737
6215	42269	25731
6216	42277	25725
6217	42287	25720
6218	42298	25716
6219	42306	25710
6220	42313	25703
6221	42321	25697
6222	42327	25690
6223	42334	25683
6224	42344	25678
6225	42355	25674
6226	42361	25667
6227	42368	25660
6228	42373	25652
6229	42380	25645
6230	42386	25638
6231	42393	25631
6232	42399	25624
6233	42408	25619
6234	42414	25612
6235	42420	25604
6236	42426	25597
6237	42431	25589
6238	42437	25582
6239	42442	25574
6240	42448	25567
6241	42455	25560
6242	42461	25553
6243	42467	25545
6244	42473	25538
6245	42478	25530
6246	42483	25522
6247	42489	25515
6248	42495	25508
6249	42500	25500
6250	42506	25492
6251	42511	25485
6252	42517	25477
6253	42523	25470
6254	42528	25462
6255	42534	25455
6256	42539	25447
6257	42544	25439
6258	42550	25432
6259	42556	25424
6260	42561	25417
6261	42567	25410
6262	42573	25403
6263	42579	25395
6264	42584	25387
6265	42590	25380
6266	42597	25373
6267	42603	25366
6268	42609	25358
6269	42614	25351
6270	42620	25343
6271	42625	25336
6272	42631	25328
6273	42637	25321
6274	42642	25313
6275	42648	25306
6276	42654	25299
6277	42663	25293
6278	42671	25287
6279	42681	25282
6280	42687	25275
6281	42697	25270
6282	42704	25264
6283	42713	25258
6284	42719	25250
6285	42724	25243
6286	42729	25235
6287	42740	25231
6288	42747	25224
6289	42752	25216
6290	42758	25209
6291	42763	25201
6292	42769	25193
6293	42774	25186
6294	42780	25178
6295	42785	25171
6296	42791	25164
6297	42797	25156
6298	42802	25149
6299	42808	25141
6300	42814	25134
6301	42820	25126
6302	42826	25119
6303	42831	25111
6304	42837	25104
6305	42842	25096
6306	42848	25089
6307	42853	25081
6308	42859	25074
6309	42865	25067
6310	42871	25059
6311	42876	25052
6312	42882	25044
6313	42888	25037
6314	42893	25029
6315	42898	25021
6316	42904	25014
6317	42909	25006
6318	42915	24999
6319	42921	24992
6320	42926	24984
6321	42932	24977
6322	42937	24969
6323	42943	24962
6324	42949	24954
6325	42955	24947
6326	42961	24940
6327	42967	24933
6328	42973	24925
6329	42979	24918
6330	42985	24911
6331	42991	24903
