iter	RMSE
3222	17.86258911
3223	17.86092493
3224	17.85809199
3225	17.8568613
3226	17.85565619
3227	17.85485405
3228	17.85371029
3229	17.85291745
3230	17.85017584
3231	17.84817818
3232	17.8468752
3233	17.84608938
3234	17.84456339
3235	17.84308547
3236	17.84156939
3237	17.83914502
3238	17.83686768
3239	17.83463386
3240	17.83277003
3241	17.8307014
3242	17.82888049
3243	17.82694964
3244	17.82616012
3245	17.8244561
3246	17.82305008
3247	17.82125508
3248	17.81994179
3249	17.81752355
3250	17.81587667
3251	17.81510338
3252	17.81365957
3253	17.81278268
3254	17.81197431
3255	17.81008786
3256	17.80848817
3257	17.80668282
3258	17.80592671
3259	17.80310127
3260	17.80134087
3261	17.80029118
3262	17.79870054
3263	17.79697645
3264	17.79526744
3265	17.79337115
3266	17.79136164
3267	17.78937767
3268	17.78826239
3269	17.78746398
3270	17.78575371
3271	17.78459036
3272	17.78239799
3273	17.77995216
3274	17.77892528
3275	17.77617929
3276	17.77497773
3277	17.77372285
3278	17.77152043
3279	17.76942819
3280	17.76867848
3281	17.76667406
3282	17.76566217
3283	17.76330956
3284	17.76156738
3285	17.75916255
3286	17.75730142
3287	17.75633112
3288	17.75434907
3289	17.75288623
3290	17.75094085
3291	17.74862444
3292	17.74631298
3293	17.74365989
3294	17.74166256
3295	17.73938677
3296	17.73799253
3297	17.73572504
3298	17.73415527
3299	17.73330427
3300	17.73253506
3301	17.73189843
3302	17.73035337
3303	17.72916039
3304	17.72849698
3305	17.72697126
3306	17.72580222
3307	17.72382725
3308	17.72218452
3309	17.71935609
3310	17.71783121
3311	17.71598747
3312	17.71465303
3313	17.71293865
3314	17.71126256
3315	17.70988921
3316	17.70822542
3317	17.70711376
3318	17.70481624
3319	17.70283077
3320	17.70119457
3321	17.69935519
3322	17.6976103
3323	17.69626439
3324	17.69438588
3325	17.69365016
3326	17.69241976
3327	17.69050466
3328	17.6887911
3329	17.68658245
3330	17.68494325
3331	17.68421273
3332	17.68178242
3333	17.67991595
3334	17.67812003
3335	17.6758466
3336	17.6750067
3337	17.67257223
3338	17.67181283
3339	17.67058463
3340	17.6687079
3341	17.66653441
3342	17.66493609
3343	17.66330268
3344	17.66105426
3345	17.6598201
3346	17.65818209
3347	17.65742966
3348	17.65611868
3349	17.6537067
3350	17.65224713
3351	17.65152391
3352	17.64940289
3353	17.64817641
3354	17.64696946
3355	17.64625171
3356	17.64435955
3357	17.64232132
3358	17.64047269
3359	17.63756725
3360	17.63537024
3361	17.63349557
3362	17.63243168
3363	17.63068082
3364	17.62864887
3365	17.62696116
3366	17.62564838
3367	17.62365544
3368	17.6217206
3369	17.61988029
3370	17.61827959
3371	17.61649816
3372	17.61516914
3373	17.61282669
3374	17.61138114
3375	17.60955785
3376	17.60740947
3377	17.60609908
3378	17.60462501
3379	17.60296368
3380	17.60158979
3381	17.6002316
3382	17.59943759
3383	17.59401973
3384	17.59237296
3385	17.59118134
3386	17.59034573
3387	17.58931015
3388	17.58770444
3389	17.58615314
3390	17.58535633
3391	17.58439405
3392	17.58369371
3393	17.5819758
3394	17.58048813
3395	17.57947391
3396	17.57846549
3397	17.57698217
3398	17.57568228
3399	17.57384412
3400	17.57274365
3401	17.57048577
3402	17.56940066
3403	17.56840988
3404	17.5679299
3405	17.56660266
3406	17.56592048
3407	17.56473883
3408	17.56397023
3409	17.56295741
3410	17.56224496
3411	17.5602008
3412	17.55876476
3413	17.55747885
3414	17.55674051
3415	17.55514076
3416	17.5539797
3417	17.55255572
3418	17.55145632
3419	17.54984658
3420	17.54914061
3421	17.54807829
3422	17.54701463
3423	17.54457804
3424	17.54357966
3425	17.54075651
3426	17.53818013
3427	17.53662404
3428	17.53549023
3429	17.53464961
3430	17.53309082
3431	17.53193794
3432	17.53082577
3433	17.52926231
3434	17.52650657
3435	17.52506552
3436	17.5233392
3437	17.52092671
3438	17.51985086
3439	17.5153632
3440	17.51409207
3441	17.51304258
3442	17.51081654
3443	17.50924415
3444	17.50801616
3445	17.50580738
3446	17.50366829
3447	17.50240969
3448	17.50019003
3449	17.49848351
3450	17.49772913
3451	17.49600521
3452	17.49459665
3453	17.49296178
3454	17.49080031
3455	17.48909951
3456	17.48807899
3457	17.48700993
3458	17.48476955
3459	17.48372055
3460	17.48124662
3461	17.47924149
3462	17.47727267
3463	17.47640375
3464	17.47419863
3465	17.47368484
3466	17.47192268
3467	17.470982
3468	17.4689196
3469	17.46730997
3470	17.46616232
3471	17.46485067
3472	17.46305025
3473	17.46103014
3474	17.45965594
3475	17.45871853
3476	17.45718073
3477	17.45537419
3478	17.45479971
3479	17.45338337
3480	17.45162019
3481	17.45035142
3482	17.44952099
3483	17.44742698
3484	17.44660946
3485	17.44573657
3486	17.44441025
3487	17.44329959
3488	17.44242726
3489	17.44116216
3490	17.43968167
3491	17.43767785
3492	17.43615912
3493	17.43469251
3494	17.43400168
3495	17.43295658
3496	17.43181248
3497	17.43055105
3498	17.42930533
3499	17.42754862
3500	17.42668828
3501	17.42484599
3502	17.42250414
3503	17.42156017
3504	17.42046218
3505	17.41842717
3506	17.41728695
3507	17.41645665
3508	17.41552987
3509	17.41327769
3510	17.41206716
3511	17.41123369
3512	17.40933935
3513	17.40757526
3514	17.40528339
3515	17.40038617
3516	17.39885662
3517	17.39769166
3518	17.39673507
3519	17.39592189
3520	17.3954378
3521	17.39430344
3522	17.39330026
3523	17.39239083
3524	17.39191531
3525	17.39093779
3526	17.39018516
3527	17.38933885
3528	17.38831188
3529	17.38728764
3530	17.38650316
3531	17.3851617
3532	17.38392537
3533	17.38202862
3534	17.38133073
3535	17.37950577
3536	17.37787997
3537	17.37698248
3538	17.37591645
3539	17.37308124
3540	17.37187948
3541	17.37075133
3542	17.36899465
3543	17.36823706
3544	17.36718611
3545	17.36636046
3546	17.36557588
3547	17.36457445
3548	17.36326017
3549	17.36237627
3550	17.36116037
3551	17.36028721
3552	17.35960766
3553	17.35868901
3554	17.35622767
3555	17.35481373
3556	17.35250843
3557	17.35129433
3558	17.35022698
3559	17.34948642
3560	17.34756941
3561	17.34689714
3562	17.34616001
3563	17.34479395
3564	17.34375594
3565	17.34174553
3566	17.33999521
3567	17.33764237
3568	17.33650033
3569	17.335302
3570	17.33349111
3571	17.33255292
3572	17.33089512
3573	17.33013025
3574	17.32802675
3575	17.32605772
3576	17.32456094
3577	17.32277042
3578	17.32101316
3579	17.3199749
3580	17.31913385
3581	17.31777392
3582	17.31591575
3583	17.31398891
3584	17.31241822
3585	17.31125578
3586	17.3091283
3587	17.30833365
3588	17.30754873
3589	17.30553683
3590	17.30480704
3591	17.30373111
3592	17.30210294
3593	17.30041288
3594	17.29940251
3595	17.29851445
3596	17.2961482
3597	17.29537556
3598	17.29379979
3599	17.2927018
3600	17.29066623
3601	17.28972546
3602	17.28882229
3603	17.28669215
3604	17.28555271
3605	17.28483072
3606	17.2833804
3607	17.28271714
3608	17.28174133
3609	17.28068384
3610	17.27892836
3611	17.27822214
3612	17.27670671
3613	17.27541814
3614	17.27434124
3615	17.2736484
3616	17.27138679
3617	17.26929565
3618	17.26853672
3619	17.26787775
3620	17.26693115
3621	17.26627818
3622	17.26524527
3623	17.26411784
3624	17.26230183
3625	17.26078413
3626	17.25976277
3627	17.25905896
3628	17.25702724
3629	17.25534818
3630	17.25397515
3631	17.25256111
3632	17.25036991
3633	17.2494921
3634	17.2473607
3635	17.24618357
3636	17.24448732
3637	17.2433835
3638	17.24267655
3639	17.24162088
3640	17.24065659
3641	17.23876849
3642	17.23688092
3643	17.23557783
3644	17.23404294
3645	17.23295615
3646	17.23183015
3647	17.23118385
3648	17.23050215
3649	17.22956222
3650	17.22892244
3651	17.22681061
3652	17.22606845
3653	17.22505379
3654	17.22409204
3655	17.22293221
3656	17.22201468
3657	17.22031766
3658	17.21970868
3659	17.21870773
3660	17.21669801
3661	17.21545382
3662	17.21395586
3663	17.2128184
3664	17.211167
3665	17.21038413
3666	17.2092785
3667	17.20864566
3668	17.20755147
3669	17.20687632
3670	17.20477268
3671	17.20391398
3672	17.20319155
3673	17.20076062
3674	17.19866668
3675	17.19824406
3676	17.19761586
3677	17.19531398
3678	17.19350646
3679	17.19185663
3680	17.19013872
3681	17.1882946
3682	17.18639815
3683	17.18442456
3684	17.18377035
3685	17.18226501
3686	17.1806033
3687	17.17881482
3688	17.17727797
3689	17.17563649
3690	17.17396085
3691	17.17312374
3692	17.17162157
3693	17.17089946
3694	17.16894706
3695	17.1670017
3696	17.16485306
3697	17.16317777
3698	17.1612384
3699	17.15924175
3700	17.15733819
3701	17.15649157
3702	17.15544457
3703	17.1529388
3704	17.15255187
3705	17.15213822
3706	17.15142845
3707	17.1501594
3708	17.14828809
3709	17.14720332
3710	17.14650273
3711	17.14568375
3712	17.14441742
3713	17.14269287
3714	17.14194117
3715	17.14091703
3716	17.13985579
3717	17.13841038
3718	17.13740909
3719	17.13549921
3720	17.13481061
3721	17.13267496
3722	17.13201197
3723	17.13096742
3724	17.12982438
3725	17.12868688
3726	17.1277264
3727	17.12705671
3728	17.12520792
3729	17.12360611
3730	17.12268525
3731	17.12175321
3732	17.12078156
3733	17.11954323
3734	17.11855827
3735	17.11671456
3736	17.11538278
3737	17.11439016
3738	17.11310574
3739	17.1120546
3740	17.11134521
3741	17.10975892
3742	17.10877959
3743	17.10792503
3744	17.10696535
3745	17.10533753
3746	17.1032154
3747	17.10200641
3748	17.09914264
3749	17.09813986
3750	17.09704067
3751	17.09425196
3752	17.09143441
3753	17.09032335
3754	17.0896958
3755	17.08706632
3756	17.0859207
3757	17.08469755
3758	17.08394181
3759	17.08225815
3760	17.08146341
3761	17.07896831
3762	17.07624666
3763	17.07491387
3764	17.07320876
3765	17.07281127
3766	17.07208108
3767	17.07145837
3768	17.07077249
3769	17.07014574
3770	17.06883601
3771	17.06674976
3772	17.06478092
3773	17.06383797
3774	17.06292471
3775	17.06112118
3776	17.06016977
3777	17.05774281
3778	17.0571626
3779	17.0565468
3780	17.05465576
3781	17.05307519
3782	17.0524184
3783	17.05106193
3784	17.05045077
3785	17.04831543
3786	17.04770863
3787	17.04503074
3788	17.04334576
3789	17.04191097
3790	17.04037559
3791	17.03946149
3792	17.03789381
3793	17.03662727
3794	17.03571274
3795	17.03434294
3796	17.0337168
3797	17.03311409
3798	17.03147311
3799	17.03054703
3800	17.02833782
3801	17.02773152
3802	17.02626534
3803	17.02451801
3804	17.02246001
3805	17.02130509
3806	17.02039683
3807	17.01885658
3808	17.01793394
3809	17.01663389
3810	17.01450694
3811	17.01336682
3812	17.01236063
3813	17.01020389
3814	17.00920908
3815	17.00777584
3816	17.00596158
3817	17.00536585
3818	17.00351873
3819	17.00183971
3820	16.99937765
3821	16.99848095
3822	16.99722264
3823	16.99601201
3824	16.99542047
3825	16.99476684
3826	16.99213708
3827	16.99091609
3828	16.99032821
3829	16.98934149
3830	16.98864987
3831	16.98776134
3832	16.98662199
3833	16.98594931
3834	16.98499749
3835	16.98366588
3836	16.98327874
3837	16.98250255
3838	16.98138804
3839	16.9804417
3840	16.97948821
3841	16.97890454
3842	16.9772536
3843	16.97613742
3844	16.97458819
3845	16.97365355
3846	16.97274087
3847	16.9707305
3848	16.96900298
3849	16.96779271
3850	16.96635846
3851	16.96571979
3852	16.96514316
3853	16.96256694
3854	16.96181633
3855	16.96050705
3856	16.95950867
3857	16.95848107
3858	16.95783942
3859	16.95635036
3860	16.95563283
3861	16.95519895
3862	16.95265792
3863	16.95195448
3864	16.95023928
3865	16.94930294
3866	16.94865946
3867	16.94764022
3868	16.94656852
3869	16.94565028
3870	16.94498122
3871	16.9440695
3872	16.94349582
3873	16.94269857
3874	16.94177177
3875	16.93944938
3876	16.93888013
3877	16.93831504
3878	16.93775432
3879	16.93690928
3880	16.93635287
3881	16.93528988
3882	16.93473755
3883	16.93411263
3884	16.93294709
3885	16.93204028
3886	16.93115676
3887	16.92979805
3888	16.92731209
3889	16.92682994
3890	16.92635104
3891	16.92501324
3892	16.92446968
3893	16.92399704
3894	16.92200002
3895	16.92073405
3896	16.92009848
3897	16.91764389
3898	16.91639379
3899	16.91475843
3900	16.91342573
3901	16.91295748
3902	16.91202509
3903	16.91038879
3904	16.90969936
3905	16.90864814
3906	16.90725663
3907	16.90483574
3908	16.90398903
3909	16.90251064
3910	16.90139123
3911	16.90076655
3912	16.89924778
3913	16.89858243
3914	16.89628149
3915	16.89546708
3916	16.89500096
3917	16.89340083
3918	16.89219955
3919	16.89182351
3920	16.8913603
3921	16.88965743
3922	16.88870208
3923	16.88706157
3924	16.88597419
3925	16.88248748
3926	16.8810186
3927	16.88034395
3928	16.87865747
3929	16.87791776
3930	16.87681508
3931	16.87597807
3932	16.87508284
3933	16.8744368
3934	16.87375977
3935	16.87332796
3936	16.87168575
3937	16.87094444
3938	16.87004021
3939	16.86857875
3940	16.86733226
3941	16.86667576
3942	16.86586376
3943	16.86210345
3944	16.86173509
3945	16.86038988
3946	16.85950743
3947	16.85835217
3948	16.85699512
3949	16.85568106
3950	16.85385753
3951	16.85246615
3952	16.8515776
3953	16.85010294
3954	16.84894564
3955	16.84786942
3956	16.84750939
3957	16.84574854
3958	16.84481645
3959	16.84337461
3960	16.84151219
3961	16.8405826
3962	16.83872758
3963	16.83789022
3964	16.8361585
3965	16.83367594
3966	16.83287357
3967	16.83208246
3968	16.83110342
3969	16.8292789
3970	16.82855929
3971	16.8276998
3972	16.82735105
3973	16.82647902
3974	16.82563222
3975	16.82437642
3976	16.82311984
3977	16.82175677
3978	16.82103907
3979	16.82027693
3980	16.81967192
3981	16.81896951
3982	16.8174932
3983	16.8154764
3984	16.81464266
3985	16.81285143
3986	16.81202819
3987	16.81114814
3988	16.80981533
3989	16.80907066
3990	16.80742117
3991	16.80632001
3992	16.80536358
3993	16.80399354
3994	16.80316215
3995	16.80092372
3996	16.79908741
3997	16.79873712
3998	16.79796405
3999	16.79679397
4000	16.79565931
4001	16.79457904
4002	16.79410904
4003	16.79323585
4004	16.79216137
4005	16.79055352
4006	16.78932443
4007	16.78821879
4008	16.78679072
4009	16.78487979
4010	16.78442077
4011	16.78408272
4012	16.78343651
4013	16.78189048
4014	16.78154846
4015	16.78091493
4016	16.7795199
4017	16.77869316
4018	16.77681308
4019	16.77506423
4020	16.77399917
4021	16.77337388
4022	16.7720684
4023	16.77111868
4024	16.77028342
4025	16.76941144
4026	16.76820029
4027	16.76742164
4028	16.76667122
4029	16.76587203
4030	16.76415464
4031	16.76237902
4032	16.7614601
4033	16.76076553
4034	16.75926955
4035	16.75730179
4036	16.75591949
4037	16.75505906
4038	16.75323256
4039	16.75154661
4040	16.75053892
4041	16.75008338
4042	16.74863811
4043	16.74682776
4044	16.74596247
4045	16.74558875
4046	16.7449193
4047	16.74374995
4048	16.74306768
4049	16.7417087
4050	16.74047198
4051	16.73937213
4052	16.73817885
4053	16.73670698
4054	16.73611695
4055	16.73550448
4056	16.73372138
4057	16.73291576
4058	16.7318997
4059	16.73018192
4060	16.72860369
4061	16.7281511
4062	16.72712446
4063	16.72592868
4064	16.72512829
4065	16.72283327
4066	16.72099199
4067	16.72054202
4068	16.7193181
4069	16.71799148
4070	16.71696065
4071	16.71627742
4072	16.71505961
4073	16.71394719
4074	16.71321896
4075	16.71212499
4076	16.71094722
4077	16.70939987
4078	16.70863946
4079	16.70797814
4080	16.70753093
4081	16.70665655
4082	16.70593798
4083	16.70472129
4084	16.70319001
4085	16.70260838
4086	16.70184405
4087	16.7006851
4088	16.69986123
4089	16.69820806
4090	16.69709929
4091	16.69650136
4092	16.69613848
4093	16.69495021
4094	16.69462642
4095	16.69418253
4096	16.6929649
4097	16.69068253
4098	16.68954149
4099	16.68799255
4100	16.68616944
4101	16.68513537
4102	16.68366372
4103	16.68279325
4104	16.68129793
4105	16.68056064
4106	16.67840704
4107	16.67775731
4108	16.67625568
4109	16.67475141
4110	16.67299158
4111	16.67123574
4112	16.66951395
4113	16.66876535
4114	16.66737327
4115	16.66632364
4116	16.66507516
4117	16.6639475
4118	16.6632366
4119	16.66262993
4120	16.66164435
4121	16.66091186
4122	16.65953697
4123	16.65815703
4124	16.65661211
4125	16.65617227
4126	16.65503011
4127	16.65416318
4128	16.65302767
4129	16.65243007
4130	16.65152203
4131	16.65047062
4132	16.64873506
4133	16.64718758
4134	16.64289834
4135	16.64151302
4136	16.6406033
4137	16.63933578
4138	16.63887526
4139	16.63763526
4140	16.63641327
4141	16.63597599
4142	16.63522733
4143	16.63411993
4144	16.6323471
4145	16.63120919
4146	16.6294499
4147	16.6288655
4148	16.62832155
4149	16.62593112
4150	16.62525413
4151	16.62457146
4152	16.6230863
4153	16.62168533
4154	16.62037578
4155	16.61837228
4156	16.61731923
4157	16.61605696
4158	16.61467786
4159	16.6140386
4160	16.61285635
4161	16.61151237
4162	16.61050202
4163	16.60834398
4164	16.60755212
4165	16.60642646
4166	16.60504599
4167	16.60465194
4168	16.60322546
4169	16.60191046
4170	16.60025635
4171	16.5984389
4172	16.59729024
4173	16.59569028
4174	16.5950155
4175	16.59348433
4176	16.59250348
4177	16.59015224
4178	16.58923688
4179	16.58847053
4180	16.58726623
4181	16.58612536
4182	16.58516287
4183	16.58312849
4184	16.58232368
4185	16.58155451
4186	16.58120388
4187	16.58011196
4188	16.57878432
4189	16.57738276
4190	16.57603394
4191	16.57494267
4192	16.57451359
4193	16.57375575
4194	16.57271969
4195	16.57131438
4196	16.57053827
4197	16.5700597
4198	16.56930784
4199	16.56752712
4200	16.5663391
4201	16.56467277
4202	16.56263398
4203	16.56035977
4204	16.55881319
4205	16.55780754
4206	16.55730759
4207	16.55665242
4208	16.55595012
4209	16.5551674
4210	16.55399161
4211	16.55269537
4212	16.55181566
4213	16.54986179
4214	16.54888165
4215	16.54763399
4216	16.54648822
4217	16.54528363
4218	16.54332371
4219	16.54255909
4220	16.54169172
4221	16.53982456
4222	16.53939896
4223	16.53897616
4224	16.53719535
4225	16.53677578
4226	16.53621749
4227	16.53563871
4228	16.53431534
4229	16.53281088
4230	16.52897986
4231	16.52783464
4232	16.52679512
4233	16.52637835
4234	16.52596428
4235	16.52450943
4236	16.52268698
4237	16.5215297
4238	16.52025835
4239	16.51984583
4240	16.519436
4241	16.51858556
4242	16.51798852
4243	16.51728579
4244	16.51618898
4245	16.51559245
4246	16.51450874
4247	16.51337777
4248	16.51281748
4249	16.51196656
4250	16.51096425
4251	16.5099464
4252	16.5089469
4253	16.50782965
4254	16.50718538
4255	16.50612109
4256	16.50501174
4257	16.50418364
4258	16.50230065
4259	16.50128198
4260	16.50059529
4261	16.49872838
4262	16.49771283
4263	16.49660838
4264	16.49608373
4265	16.49561983
4266	16.49521535
4267	16.49417023
4268	16.49335552
4269	16.49297073
4270	16.4907006
4271	16.48944626
4272	16.48804833
4273	16.48663638
4274	16.48623438
4275	16.48553472
4276	16.48417169
4277	16.48318386
4278	16.48151107
4279	16.4805656
4280	16.47977001
4281	16.47937056
4282	16.47866745
4283	16.47685824
4284	16.47651897
4285	16.47442008
4286	16.47294791
4287	16.47111999
4288	16.47042506
4289	16.46976232
4290	16.46909542
4291	16.46736543
4292	16.4652747
4293	16.46399921
4294	16.46366858
4295	16.46314387
4296	16.46141741
4297	16.46043393
4298	16.45941474
4299	16.45896193
4300	16.45790443
4301	16.45726815
4302	16.45693961
4303	16.4556833
4304	16.45528795
4305	16.45372995
4306	16.45165786
4307	16.4506844
4308	16.4489414
4309	16.44849503
4310	16.44739798
4311	16.44641047
4312	16.44573166
4313	16.44412477
4314	16.44246376
4315	16.4410273
4316	16.4403053
4317	16.43998651
4318	16.43954357
4319	16.43816472
4320	16.43747238
4321	16.43708443
4322	16.43599761
4323	16.43568393
4324	16.43464575
4325	16.433828
4326	16.43323556
4327	16.43201793
4328	16.43122084
4329	16.43008056
4330	16.42947255
4331	16.42655335
4332	16.42476649
4333	16.42373586
4334	16.4233
4335	16.42260355
4336	16.42191747
4337	16.42028834
4338	16.41964594
4339	16.41855311
4340	16.41740402
4341	16.41624859
4342	16.41449517
4343	16.41304831
4344	16.41191151
4345	16.41152906
4346	16.40980881
4347	16.408735
4348	16.40777103
4349	16.40631191
4350	16.40524968
4351	16.40459342
4352	16.40401698
4353	16.402826
4354	16.401722
4355	16.40076607
4356	16.39981329
4357	16.39943305
4358	16.3990049
4359	16.39857339
4360	16.39779729
4361	16.39644757
4362	16.39582982
4363	16.39531851
4364	16.39331321
4365	16.3925234
4366	16.39008474
4367	16.3891539
4368	16.38801581
4369	16.38751621
4370	16.38541983
4371	16.38395698
4372	16.38353285
4373	16.38249937
4374	16.38212623
4375	16.38051254
4376	16.37957563
4377	16.37872614
4378	16.37813516
4379	16.37701896
4380	16.37660064
4381	16.37591358
4382	16.37479073
4383	16.37336001
4384	16.37167716
4385	16.37085575
4386	16.36874603
4387	16.36681101
4388	16.36544362
4389	16.36479077
4390	16.36398943
4391	16.36343575
4392	16.3630212
4393	16.3620726
4394	16.36075082
4395	16.35907208
4396	16.35776856
4397	16.35632981
4398	16.35537217
4399	16.35461691
4400	16.35377414
4401	16.35331724
4402	16.35237064
4403	16.35163253
4404	16.35106129
4405	16.35044757
4406	16.34941873
4407	16.34833924
4408	16.34627727
4409	16.34567402
4410	16.34476413
4411	16.34386917
4412	16.34267042
4413	16.34236787
4414	16.34081195
4415	16.33993196
4416	16.33933858
4417	16.33824565
4418	16.33716502
4419	16.33596015
4420	16.33412106
4421	16.33263211
4422	16.33227577
4423	16.33078686
4424	16.33005855
4425	16.32876309
4426	16.32735549
4427	16.32640485
4428	16.32527624
4429	16.32384132
4430	16.32282706
4431	16.32218794
4432	16.32114222
4433	16.3200341
4434	16.31839891
4435	16.31723735
4436	16.31693829
4437	16.31664618
4438	16.31593611
4439	16.31400119
4440	16.31248189
4441	16.31224878
4442	16.31188462
4443	16.31047138
4444	16.30894158
4445	16.30821175
4446	16.30708209
4447	16.30610827
4448	16.30517191
4449	16.30354006
4450	16.30150307
4451	16.30057665
4452	16.29920763
4453	16.29863868
4454	16.29777732
4455	16.29685593
4456	16.29565451
4457	16.29366299
4458	16.29233862
4459	16.29102367
4460	16.28993968
4461	16.28926919
4462	16.28812115
4463	16.28714969
4464	16.28621903
4465	16.285197
4466	16.2837435
4467	16.28277092
4468	16.28082096
4469	16.28041467
4470	16.2794101
4471	16.27826296
4472	16.27412086
4473	16.27226693
4474	16.27095784
4475	16.27041334
4476	16.26859707
4477	16.26802311
4478	16.26697924
4479	16.26611429
4480	16.2652291
4481	16.26429217
4482	16.26379135
4483	16.26270552
4484	16.26118676
4485	16.26027869
4486	16.25891184
4487	16.25797862
4488	16.25669285
4489	16.25526708
4490	16.2544762
4491	16.25309313
4492	16.25187572
4493	16.250551
4494	16.25002278
4495	16.24913287
4496	16.24872778
4497	16.24737062
4498	16.24661286
4499	16.24530829
4500	16.24353945
4501	16.24267628
4502	16.24155646
4503	16.24132754
4504	16.24061683
4505	16.23943086
4506	16.23855452
4507	16.23664491
4508	16.23624354
4509	16.23484449
4510	16.23372398
4511	16.23293103
4512	16.23222395
4513	16.23152015
4514	16.2303111
4515	16.22871683
4516	16.22800415
4517	16.22679818
4518	16.2256769
4519	16.22398741
4520	16.22275598
4521	16.22128586
4522	16.22026087
4523	16.21945137
4524	16.21905481
4525	16.21853123
4526	16.21744096
4527	16.21647987
4528	16.21608577
4529	16.21514689
4530	16.21397445
4531	16.21308013
4532	16.2119138
4533	16.21131952
4534	16.21063205
4535	16.20921744
4536	16.20774286
4537	16.2063584
4538	16.20480028
4539	16.20388721
4540	16.20349534
4541	16.20261522
4542	16.20142692
4543	16.19985045
4544	16.19865771
4545	16.19785755
4546	16.19728843
4547	16.19672195
4548	16.19585976
4549	16.19468192
4550	16.19394797
4551	16.1925688
4552	16.19229081
4553	16.1917604
4554	16.19078943
4555	16.18930447
4556	16.18787156
4557	16.1872179
4558	16.18647579
4559	16.18572292
4560	16.18498859
4561	16.18477567
4562	16.18403868
4563	16.18294797
4564	16.18225573
4565	16.18059511
4566	16.17942846
4567	16.17861675
4568	16.17716507
4569	16.17629472
4570	16.17516047
4571	16.17443468
4572	16.17344657
4573	16.1728167
4574	16.17175172
4575	16.17050507
4576	16.16895694
4577	16.16779377
4578	16.16666342
4579	16.16559738
4580	16.16429899
4581	16.16301184
4582	16.16163707
4583	16.1607813
4584	16.15991779
4585	16.15874917
4586	16.15790251
4587	16.15675953
4588	16.1552511
4589	16.15412264
4590	16.15283758
4591	16.15194816
4592	16.15122524
4593	16.14953627
4594	16.14783623
4595	16.14672222
4596	16.14620221
4597	16.14536874
4598	16.1440433
4599	16.14309637
4600	16.14203929
4601	16.14060404
4602	16.14005098
4603	16.13900807
4604	16.13816136
4605	16.13731216
4606	16.13644551
4607	16.13548588
4608	16.13514875
4609	16.13387346
4610	16.13318821
4611	16.13207795
4612	16.13092276
4613	16.13012373
4614	16.12868861
4615	16.12738114
4616	16.12634278
4617	16.12496814
4618	16.12379947
4619	16.12297722
4620	16.12144526
4621	16.12013946
4622	16.11963177
4623	16.11891279
4624	16.11802904
4625	16.11745554
4626	16.11626783
4627	16.11507604
4628	16.11469426
4629	16.11342335
4630	16.11257393
4631	16.1109663
4632	16.10997969
4633	16.1086353
4634	16.1071551
4635	16.10661155
4636	16.10568177
4637	16.10418145
4638	16.10334897
4639	16.10248281
4640	16.10196314
4641	16.10095287
4642	16.10005009
4643	16.09911413
4644	16.09778932
4645	16.09725267
4646	16.09542868
4647	16.09450926
4648	16.09301349
4649	16.09192415
4650	16.09118228
4651	16.09019083
4652	16.08809595
4653	16.08675047
4654	16.08589866
4655	16.08535269
4656	16.08388447
4657	16.08338274
4658	16.08300121
4659	16.08237044
4660	16.08131999
4661	16.08084658
4662	16.07970473
4663	16.07917542
4664	16.07811698
4665	16.07736616
4666	16.07643401
4667	16.07588741
4668	16.0752751
4669	16.07412475
4670	16.07334405
4671	16.07158671
4672	16.07120876
4673	16.06955687
4674	16.06832068
4675	16.06552241
4676	16.06420104
4677	16.06357714
4678	16.06309626
4679	16.06272346
4680	16.0619056
4681	16.06143497
4682	16.06096822
4683	16.05992566
4684	16.05870359
4685	16.05750468
4686	16.05697599
4687	16.05553529
4688	16.05429421
4689	16.05319497
4690	16.05195845
4691	16.05054391
4692	16.05001562
4693	16.04884242
4694	16.04755599
4695	16.04659507
4696	16.04588374
4697	16.04446137
4698	16.04357621
4699	16.04324232
4700	16.04222053
4701	16.04118684
4702	16.03990406
4703	16.03856334
4704	16.03790747
4705	16.0374359
4706	16.0368399
4707	16.03584964
4708	16.03478308
4709	16.03156865
4710	16.0303537
4711	16.02945056
4712	16.02890909
4713	16.02760397
4714	16.02625425
4715	16.02505875
4716	16.02375526
4717	16.02300875
4718	16.02206075
4719	16.02140998
4720	16.0205124
4721	16.02000084
4722	16.01873968
4723	16.01778916
4724	16.01673391
4725	16.01519801
4726	16.01465611
4727	16.01320598
4728	16.01221154
4729	16.01137011
4730	16.01103833
4731	16.0096812
4732	16.00883405
4733	16.00751656
4734	16.00641016
4735	16.00592303
4736	16.00540374
4737	16.00434901
4738	16.00307737
4739	16.0024679
4740	16.0011253
4741	16.00019924
4742	15.99915566
4743	15.99798081
4744	15.99688007
4745	15.99609028
4746	15.99422758
4747	15.99300766
4748	15.99239754
4749	15.99174711
4750	15.99101028
4751	15.99011582
4752	15.98959248
4753	15.98816004
4754	15.98705354
4755	15.98605156
4756	15.98421969
4757	15.98362946
4758	15.98272252
4759	15.98115769
4760	15.980399
4761	15.97989081
4762	15.97897896
4763	15.9778805
4764	15.97767746
4765	15.97619417
4766	15.97495645
4767	15.97403369
4768	15.9731493
4769	15.97226731
4770	15.97152456
4771	15.97073917
4772	15.96975115
4773	15.96878845
4774	15.96778939
4775	15.96697433
4776	15.96622376
4777	15.96525159
